Beta vulgaris subsp. cicla;navadna pesa;
Betonica alopecuros;Jacquinov čistec;
Betonica officinalis;navadni čistec;
Betonica officinalis subsp. serotina;navadni čistec;
Betonica serotina;pozni čistec;
Betula alleghaniensis;rumena breza;
Betula alnoides;jelšasta breza;
Betula humilis;nizka breza;
Betula pendula;navadna breza;
Betula platyphylla;mandžurska breza;
Betula pubescens;puhasta breza;
Betula sp.;breza;
Bidens tripartita;tridelni mrkač;
Bifrenaria harrisoniae;Harrisonova bifrenarija;
Billbergia decora;ljubka kimavka;
Billbergia nutans;kimava bilbergija;
Biscutella laevigata;navadna šparnica;
Biscutella laevigata;navadna šparnica;
Blossfeldia liliputana;drobna blosfeldia;
Boehmeria nivea;bela kopriva;
Bolboschoenus maritimus;obmorska srpica;
Borago officinalis;zdravilna boraga;
Borzicactus samaipatanus;borzijev kaktus;
Botrychium lunaria;navadna mladomesečinka;
Bougainvillea glabra;bugenvilovka;
Boussingaultia basseliodes;špinača Quito;
Bouteloua gracilis;modra prerijska trava;
Bowiea kilimandscharica;kilimanžarska hijacinta;
Bowiea volubilis;ovijava bovieja;
Brachychiton (discolor);plameneče drevo;
Brachychiton acerifolius;javorolistno plameneče drevo;
Brachychiton populneum;plameneče drevo;
Brachypodium pinnatum;navadna glota;
Brachypodium sp.;glota;
Bracteantha bracteata cv.;suha roža;
Brassica napus;navadna ogrščica;
Brassica oleracea cv.;okrasno zelje;
Brassica oleracea cv.;zelje;
Brassica oleracea var. botrytis;cvetača;
Brassica oleracea var. gemmifera;brstični ohrovt;
Brassica oleracea var. gongyloides;kolerabica;
Brassica oleracea var. Italica;brokoli;
Brassica oleracea var. sabauda;ohrovt;
Brassica rapa subsp. oleifera;oljna repica;
Brassolaeliocattleya 'Long River Compton';medrodovni križanec;
Brighamia insignis Kirsten';havajska palma;
Briza maxima;velika migalica;
Briza media;navadna migalica;
Bromopsis erecta;pokončni stoklasec;
Bromopsis inermis;goli stoklasec;
Bromopsis pannonica;panonski stoklasec;
Bromus arvensis;njivska stoklasa;
Bromus commutatus;spremenljiva stoklasa;
Bromus secalinus;žitna stoklasa;
Bromus sp.;stoklasa;
Bromus tectorum;strešna stoklasa;
Browallia demissa;brovalija;
Brugmansia arborea;drevesasti kristavec;
Brugmansia sanguinea;rdeči drevesasti kristavec;
Brunnera macrophylla;velelistna kavkaška potočnica;
Bryonia cretica subsp. dioica;rdečejagodasti bluščec;
Bryonia dioica;rdečejagodasti bluščec;
Buddleja davidii;Davidov metuljnik;
Buddleja globosa;glavičnati metuljnik;
Buglossoides purpurocaerulea;škrlatnomodro ptičje seme;
Bunias erucago;rukvičasti pikasti lušček;
Bunias orientalis;vzhodni pikasti lušček;
Buphthalmum salicifolium;vrbovolistni primožek;
Bupleurum exaltatum;visoka prerast;
Bupleurum petraeum;skalna prerast;
Bupleurum ranunculoides;zlatičnata prerast;
Buxus sempervirens;navadni pušpan;
Buxus sempervirens 'Aureo variegata';zlatopisani pušpan;
Cabomba sp.;kabomba;
Caesalpinia gilliesii;Gilliesova cezalpinija;
Caesalpinia pulcherrima;krasna cezalpinija;
