Petasites hybridus;Rød Hestehov;
Epipactis atrorubens;Rød Hullæbe;
Lamium purpureum;Rød Tvetand;
Trifolium pratense;Rødkløver;
Rumex acetosella;Rødknæ;
Lepidium campestre;Salomons Lysestage;
Arabidopsis suecica;Sand Kålkarse;
Viola rupestris;Sand Viol;
Cardaminopsis arenosa;Sandkarse;
Glaux maritima;Sandkryb;
Dianthus arenarius;Sandnellik;
Sanicula europaea;Sanikel;
Hylotelephium telephium;Sankt Hansurt;
Dracocephalum sibiricum;Sibirisk Dragehoved;
Papaver croceum;Sibirisk Valmue;
Solidago gigantea;Sildig Gyldenris;
Conium maculatum;Skarntyde;
Geranium lucidum;Skinnende Storkenæb;
Ligusticum scothicum;Skotsk Lostilk;
Senecio sylvaticus;Skov Brandbæger;
Arctium nemorosum;Skov Burre;
Platanthera chlorantha;Skov Gøgelilje;
Epipactis helleborine;Skov Hullæbe;
Melampyrum sylvaticum;Skov Kohvede;
Myosotis sylvatica;Skov-Forglemmigej;
Cardamine flexuosa;Skov-Springklap;
Moehringia trinervia;Skovarve;
Galeopsis bifida;Skovhanekro;
Fragaria vesca;Skovjordbær;
Allium scorodoprasum;Skovløg;
Mycelis muralis;Skovsalat;
Geranium sylvaticum;Skovstorkenæb;
Aegopodium podagraria;Skvalderkål;
Lathraea squamaria;Skælrod;
Euphorbia helioscopia;Skærm Vortemælk;
Echium vulgare;Slangehoved;
Bistorta officinalis;Slangeurt;
Hieracium Umbellata;Smalbladet Høgeurt;
Campanula persicifolia;Smalbladet Klokke;
Lupinus angustifolius;Smalbladet Lupin;
Galium album;Smalbladet Snerre;
Impatiens parviflora;Småblomstret Balsamin;
Potentilla intermedia;Småblomstret Potentil;Russemure
Lappula squarrosa;Småhaget Pigfrø;
Dicentra formosa;Småhjerte;
Camelina microcarpa;Småskulpet Dodder;
Gentiana nivalis;Sne Ensian;
Saxifraga nivalis;Sne Stenbræk;
Ranunculus nivalis;Sne-ranunkel;
Potentilla nivea;Snehvid Potentil;
Monotropa hypopitys;Snylterod;
Salsola kali;Sodaurt;
Saxifraga aizoides;Sol Stenbræk;
Helianthus annuus;Solsikke;
Lathyrus niger;Sort Fladbælg;
Solanum nigrum;Sort Natskygge;
Brassica nigra;Sort Sennep;
Centaurea nigra;Sorthoved-Knopurt;
Bartsia alpina;Sorttop;
Myrrhis odorata;Spansk Kørvel;
Atriplex prostrata;Spyd Mælde;
Scutellaria hastifolia;Spydbladet Skjolddrager;
Geranium robertianum;Stinkende Storkenæb;
Leontodon hispidus;Stivhåret Borst;
Arabis hirsuta;Stivhåret Kalkkarse;
Astrantia major;Stjerneskærm;
Senecio vulgaris;Stolt Henriks Brandbæger;
Chenopodium bonus-henricus;Stolthenriks Gåsefod;
Stellaria holostea;Stor Fladstjerne;
Centaurea scabiosa;Stor Knopurt;
Corydalis nobilis;Stor Lærkespore;
Pimpinella major;Stor pimpinelle;
Delphinium elatum;Stor Ridderspore;
Rhinanthus angustifolius;Stor Skjaller;
Digitalis grandiflora;Storblomstret Fingerbøl;
Veronica persica;Storkronet Ærenpris;
Tripleurospermum maritimum;Strand Kamille;
Silene uniflora;Strand Limurt;
Euphorbia palustris;Strand Vortemælk;
Odontites litoralis;Strand-Rødtop;
Honckenya peploides;Strandarve;
Crambe maritima;Strandkål;
Dianthus superbus;Strandnellike;
Cakile maritima;Strandsennep;
Linaria repens;Stribet Torskemund;
Stellaria alsine;Sump Fladstjerne;
Myosotis laxa;Sump Forglemmigej;
Epipactis palustris;Sump Hullæbe;
Galium uliginosum;Sump Snerre;
Cephalanthera longifolia;Sværd Skovlilje;
Saponaria officinalis;Sæbeurt;
Sagina saginoides;Sæter Firling;
Potentilla argentea;Sølv Potentil;
Vicia tetrasperma;Tadder-Vikke;
Bunias orientalis;Takkelap;
Ranunculus sceleratus;Tigger Ranunkel;
Silene suecica;Tjærenellike;
Potentilla erecta;Tormentil;
Carduus acanthoides;Tornet Tidsel;
Bistorta vivipara;Tospirende Slangeurt;
Crepis biennis;Toårig Høgeskæg;
Vaccinium oxycoccos;Tranebær;
Galium trifidum;Trekløft Snerre;
Galium boreale;Trenervet Snerre;
Silene acaulis;Tue Limurt;
Saxifraga cespitosa;Tue Stenbræk;
Antennaria lanata;Tue-Kattefod;
Telekia speciosa;Tusindstråle;
Veronica chamaedrys;Tveskægget Ærenpris;
Stellaria crassifolia;Tykbladet Fladstjerne;
Veronica beccabunga;Tykbladet Ærenpris;
Orchis mascula;Tyndakset Gøgeurt;
Lavatera thuringiaca;Tysk Poppelrose;
Vaccinium vitis-idaea;Tyttebær;
Viola epipsila;Tørve Viol;
Phlomis tuberosa;Unavngiven Løvehale;
Sisymbrium altissimum;Ungarsk Vejsennep;
Ranunculus aquatilis;Vand Ranunkel;
Mentha aquatica;Vand-Mynte;
Cardamine amara;Vandkarse;
Rorippa amphibia;Vandpeberrod;
Persicaria amphibia;Vandpileurt;
